episode,hero_reward,villain_reward,steps,winner,hero_avg_prob,villain_avg_prob
1,-4.999999999999998,-4.999999999999998,50,None,0.6596751447021961,0.6695476291328668
2,-4.999999999999998,-4.999999999999998,50,None,0.4048244139552116,0.5338407647423447
3,-4.999999999999998,-4.999999999999998,50,None,0.466497106179595,0.4884591897204518
4,-4.999999999999998,-4.999999999999998,50,None,0.3964759210124612,0.43584561325609683
5,-4.999999999999998,-4.999999999999998,50,None,0.47899356674402954,0.47071289498358965
6,1.899999999999999,-8.100000000000001,31,Hero,0.3182157708271857,0.5421658312120745
7,-4.999999999999998,-4.999999999999998,50,None,0.45679244205355646,0.4371988121420145
8,-4.999999999999998,-4.999999999999998,50,None,0.43300391621887685,0.45223617922514675
9,2.6999999999999997,-7.300000000000001,23,Hero,0.4203086576384047,0.4461215953140155
10,-4.999999999999998,-4.999999999999998,50,None,0.5707365657016635,0.5720887423679233
11,-4.999999999999998,-4.999999999999998,50,None,0.5699610017985105,0.574082844555378
12,-6.8,3.2,18,Villain,0.42269985833101803,0.576676595542166
13,-9.4,0.5999999999999996,44,Villain,0.5423795040485195,0.8228315693453293
14,-9.799999999999999,0.20000000000000107,48,Villain,0.6298119253284918,0.8557365837817391
15,4.800000000000001,-5.199999999999999,2,Hero,0.46286673843860626,0.9479040503501892
16,3.7,-6.3,13,Hero,0.5209181606769562,0.9501409759888282
17,1.1999999999999984,-8.8,38,Hero,0.5410319498838171,0.9483058584461871
18,3.8000000000000007,-6.199999999999999,12,Hero,0.491456704835097,0.8948967512696981
19,-5.1,4.9,1,Villain,0.11409027874469757,0.551438570022583
20,1.4999999999999987,-8.500000000000002,35,Hero,0.4825022086501122,0.9910592930657524
21,2.4999999999999996,-7.5,25,Hero,0.562606452703476,0.9502126620709896
22,2.6999999999999997,-7.300000000000001,23,Hero,0.5502917533335479,0.9877040930416273
23,-6.0,4.0,10,Villain,0.5636132538318634,0.9945338368415833
24,3.8000000000000007,-6.199999999999999,12,Hero,0.5399549913126975,0.9955831368764242
25,3.7,-6.3,13,Hero,0.5756666568609384,0.9978874784249526
26,4.6000000000000005,-5.3999999999999995,4,Hero,0.5664053410291672,0.9988059997558594
27,3.8000000000000007,-6.199999999999999,12,Hero,0.6036657554407915,0.9968872418006262
28,1.799999999999999,-8.200000000000001,32,Hero,0.6608856106176972,0.9997010361403227
29,3.0999999999999996,-6.9,19,Hero,0.607036196087536,0.9998044246121457
30,-4.999999999999998,-4.999999999999998,50,None,0.6906765130162239,0.9986934185028076
31,4.9,-5.1,1,Hero,0.9940673112869263,0.9987398982048035
32,4.6000000000000005,-5.3999999999999995,4,Hero,0.4628048986196518,0.9997500330209732
33,3.4000000000000004,-6.6,16,Hero,0.5120711904019117,0.9953176490962505
34,-7.0,3.0,20,Villain,0.5292757287621498,0.9985141932964325
35,4.1000000000000005,-5.8999999999999995,9,Hero,0.47980298929744297,0.9985490971141391
36,3.9000000000000004,-6.1,11,Hero,0.5493502102114938,0.9989000071178783
37,3.7,-6.3,13,Hero,0.7238505734847143,0.9992212102963374
38,4.1000000000000005,-5.8999999999999995,9,Hero,0.5484944913122389,0.9996616244316101
39,4.4,-5.6,6,Hero,0.5914561400810877,0.9992212355136871
40,-5.8,4.2,8,Villain,0.6886188481003046,0.9992578253149986
41,-4.999999999999998,-4.999999999999998,50,None,0.8086249962449074,0.9988628005981446
42,4.7,-5.3,3,Hero,0.6682371720671654,0.9983131885528564
43,4.4,-5.6,6,Hero,0.7752522875865301,0.9992863436539968
44,3.8000000000000007,-6.199999999999999,12,Hero,0.5802542101591825,0.9930001596609751
45,0.40000000000000036,-9.6,46,Hero,0.7624283901051335,0.9988540462825609
46,4.300000000000001,-5.699999999999999,7,Hero,0.6366720391171319,0.999859733240945
47,4.800000000000001,-5.199999999999999,2,Hero,0.4401383101940155,0.9997812509536743
48,1.9999999999999991,-8.0,30,Hero,0.6006169423460961,0.9994282245635986
49,2.3999999999999995,-7.6000000000000005,26,Hero,0.6021199578849169,0.9991226104589609
50,-5.6,4.4,6,Villain,0.5452759315570196,0.9960511028766632
51,2.5999999999999996,-7.4,24,Hero,0.6679007007429997,0.9994438166419665
52,-7.1,2.9,21,Villain,0.5917083862281981,0.9977739538465228
53,0.7999999999999989,-9.200000000000001,42,Hero,0.570499759123084,0.9982724033650898
54,2.9,-7.1,21,Hero,0.5446867247422537,0.9997065663337708
55,3.0999999999999996,-6.9,19,Hero,0.5756074597961024,0.9993713560857271
56,4.4,-5.6,6,Hero,0.49083201090494794,0.999696950117747
57,3.5,-6.5,15,Hero,0.5993823210398356,0.9756769816080729
58,3.5,-6.5,15,Hero,0.5597960939009984,0.9951983412106832
59,-6.3999999999999995,3.6000000000000005,14,Villain,0.6808719869170871,0.9979782785688128
60,4.300000000000001,-5.699999999999999,7,Hero,0.5259368377072471,0.9998976928847176
61,1.6999999999999988,-8.3,33,Hero,0.586609853036476,0.9986622947635073
62,2.5999999999999996,-7.4,24,Hero,0.5685657287637392,0.9996369679768881
63,-5.8999999999999995,4.1000000000000005,9,Villain,0.7525500853856405,0.9988079932000902
64,4.6000000000000005,-5.3999999999999995,4,Hero,0.6709038782864809,0.9992795586585999
65,4.5,-5.5,5,Hero,0.6420665681362152,0.9994629383087158
66,4.0,-6.0,10,Hero,0.7264402836561203,0.9976138830184936
67,-6.7,3.3,17,Villain,0.5772025935790118,0.9995073851417092
68,0.3000000000000007,-9.7,47,Hero,0.7043122227917961,0.9991563266896187
69,0.6999999999999993,-9.3,43,Hero,0.7885711546554122,0.9954248708347941
70,-4.999999999999998,-4.999999999999998,50,None,0.8621919997036457,0.9995365428924561
71,3.0,-7.0,20,Hero,0.7001557298004627,0.9464843566529453
72,-4.999999999999998,-4.999999999999998,50,None,0.8470558486878872,0.999792685508728
73,1.1999999999999984,-8.8,38,Hero,0.7621092317919982,0.9996026205389124
74,-4.999999999999998,-4.999999999999998,50,None,0.8339564545452595,0.9975651109218597
75,-4.999999999999998,-4.999999999999998,50,None,0.8285239271819591,0.9993565762043
76,2.5999999999999996,-7.4,24,Hero,0.7007445444663366,0.9993113055825233
77,1.7763568394002505e-15,-9.999999999999998,50,Hero,0.7273379674553871,0.996424173116684
78,2.8,-7.2,22,Hero,0.5962722572413358,0.9996071566234935
79,-6.3999999999999995,3.6000000000000005,14,Villain,0.7180466130375862,0.9162753232355628
80,3.0999999999999996,-6.9,19,Hero,0.6145493396018681,0.9996446182853297
81,4.800000000000001,-5.199999999999999,2,Hero,0.6077138185501099,0.9998949766159058
82,2.4999999999999996,-7.5,25,Hero,0.5603684651851654,0.9999079847335816
83,-4.999999999999998,-4.999999999999998,50,None,0.7848815980553627,0.9996582174301147
84,-4.999999999999998,-4.999999999999998,50,None,0.823924565911293,0.999784322977066
85,0.6999999999999993,-9.3,43,Hero,0.8077509668330813,0.9999206773070402
86,4.4,-5.6,6,Hero,0.45843004683653515,0.9988320668538412
87,-4.999999999999998,-4.999999999999998,50,None,0.7793551495671273,0.9999175608158112
88,1.3999999999999986,-8.600000000000001,36,Hero,0.7233877949571857,0.9995859646134906
89,1.9999999999999991,-8.0,30,Hero,0.739145423968633,0.999441244204839
90,3.9000000000000004,-6.1,11,Hero,0.7222276438366283,0.9991718205538663
91,3.3,-6.7,17,Hero,0.6449109245749081,0.9391579232452547
92,2.2999999999999994,-7.700000000000001,27,Hero,0.7353566669755511,0.9998579533011825
93,3.0999999999999996,-6.9,19,Hero,0.6554535156802127,0.9999252149933263
94,4.4,-5.6,6,Hero,0.46862099568049115,0.9995017945766449
95,4.1000000000000005,-5.8999999999999995,9,Hero,0.7816402092576027,0.9994747307565477
96,-5.1,4.9,1,Villain,0.283193975687027,0.8376973867416382
97,4.6000000000000005,-5.3999999999999995,4,Hero,0.6677000112831593,0.9999512732028961
98,3.8000000000000007,-6.199999999999999,12,Hero,0.6436246956388155,0.9997227191925049
99,3.9000000000000004,-6.1,11,Hero,0.6071339818564329,0.9995672106742859
100,3.2,-6.8,18,Hero,0.5306638537181748,0.9999700784683228
101,1.6999999999999988,-8.3,33,Hero,0.6259988325111794,0.9978546048655654
102,2.5999999999999996,-7.4,24,Hero,0.6647286297132572,0.9966158866882324
103,-5.8999999999999995,4.1000000000000005,9,Villain,0.6434118317233192,0.9977642562654283
104,2.3999999999999995,-7.6000000000000005,26,Hero,0.6040165091936405,0.960840215960231
105,3.8000000000000007,-6.199999999999999,12,Hero,0.5566545066734155,0.9999613712231318
106,2.6999999999999997,-7.300000000000001,23,Hero,0.7514857215725858,0.9999974499578062
107,4.4,-5.6,6,Hero,0.3828775240496422,0.9999412099520365
108,0.8999999999999986,-9.100000000000001,41,Hero,0.6516058986506811,0.9969172230580958
109,3.5,-6.5,15,Hero,0.6517722944418589,0.9999866406122844
110,2.099999999999999,-7.9,29,Hero,0.6453861280761916,0.9999924610401022
111,1.1999999999999984,-8.8,38,Hero,0.6766117913158316,0.9998717700180254
112,4.6000000000000005,-5.3999999999999995,4,Hero,0.42037954553961754,0.999984860420227
113,3.7,-6.3,13,Hero,0.6025784875337894,0.9999947639612051
114,-5.3999999999999995,4.6000000000000005,4,Villain,0.9281273186206818,0.9999215602874756
115,3.4000000000000004,-6.6,16,Hero,0.6687730439007282,0.9995011612772942
116,4.0,-6.0,10,Hero,0.5358197122812272,0.9999929785728454
117,3.8000000000000007,-6.199999999999999,12,Hero,0.7446045676867167,0.9999727110068003
118,-5.8,4.2,8,Villain,0.5394888389855623,0.9988009631633759
119,4.4,-5.6,6,Hero,0.5076150248448054,0.9999470015366873
120,4.2,-5.8,8,Hero,0.5754199326038361,0.999996542930603
121,4.300000000000001,-5.699999999999999,7,Hero,0.5868237870080131,0.9997657282011849
122,-5.3,4.7,3,Villain,0.5862390100955963,0.9999955097834269
123,4.4,-5.6,6,Hero,0.5095624128977457,0.9999729990959167
124,3.7,-6.3,13,Hero,0.48842277893653285,0.9997403942621671
125,3.0999999999999996,-6.9,19,Hero,0.6044465433806181,0.999923615079177
126,1.9999999999999991,-8.0,30,Hero,0.5119510803371667,0.9999283671379089
127,3.0,-7.0,20,Hero,0.5140929415822029,0.9986229538917542
128,4.800000000000001,-5.199999999999999,2,Hero,0.466706745326519,0.9999878406524658
129,3.6000000000000005,-6.3999999999999995,14,Hero,0.6187031811901501,0.999131121805736
130,3.8000000000000007,-6.199999999999999,12,Hero,0.5354980354507765,0.9999774396419525
131,4.4,-5.6,6,Hero,0.6093249122301737,0.9999976555506388
132,4.2,-5.8,8,Hero,0.7255240119993687,0.9999804049730301
133,3.0,-7.0,20,Hero,0.5108402162790299,0.9995805084705353
134,3.7,-6.3,13,Hero,0.5561575293540955,0.9961723822813767
135,3.3,-6.7,17,Hero,0.5124443418839398,0.9968569348840153
136,3.4000000000000004,-6.6,16,Hero,0.5452328119426966,0.9999099485576153
137,3.7,-6.3,13,Hero,0.5890227163282151,0.9989145856637222
138,4.300000000000001,-5.699999999999999,7,Hero,0.5303844894681659,0.9999878065926688
139,4.0,-6.0,10,Hero,0.47624101042747496,0.9999910950660705
140,4.2,-5.8,8,Hero,0.582361476495862,0.9999897480010986
141,3.3,-6.7,17,Hero,0.5854140169480267,0.9998697077526766
142,3.5,-6.5,15,Hero,0.5259078800678253,0.9979009707768758
143,3.5,-6.5,15,Hero,0.5744865298271179,0.9997861186663309
144,-5.8999999999999995,4.1000000000000005,9,Villain,0.67584461470445,0.9995335406727262
145,-5.199999999999999,4.800000000000001,2,Villain,0.6569855511188507,0.999911904335022
146,3.6000000000000005,-6.3999999999999995,14,Hero,0.5113101037485259,0.9997201349054065
147,-6.5,3.5,15,Villain,0.6587799509366353,0.9994441151618958
148,3.6000000000000005,-6.3999999999999995,14,Hero,0.8648053067071098,0.9999896202768598
149,-5.3,4.7,3,Villain,0.9768196145693461,0.9999880790710449
150,-4.999999999999998,-4.999999999999998,50,None,0.9092816005647183,0.9999916696548462
151,-6.6,3.4000000000000004,16,Villain,0.3569919178262353,0.9998541139066219
152,-4.999999999999998,-4.999999999999998,50,None,0.4983591805398464,0.9988956606388092
153,4.300000000000001,-5.699999999999999,7,Hero,0.8418645656534604,0.9998425160135541
154,-5.8,4.2,8,Villain,0.7062946036458015,0.9999514222145081
155,2.3999999999999995,-7.6000000000000005,26,Hero,0.8269783169604265,0.9994827600625845
156,-6.5,3.5,15,Villain,0.5296367138624192,0.9999454220136007
157,4.300000000000001,-5.699999999999999,7,Hero,0.7759477198123932,0.9999738761356899
158,1.6999999999999988,-8.3,33,Hero,0.7972855328610449,0.9999048312505087
159,1.3999999999999986,-8.600000000000001,36,Hero,0.8193954676389694,0.9999309231837591
160,-6.199999999999999,3.8000000000000007,12,Villain,0.48971664408842724,0.9999306996663412
161,3.9000000000000004,-6.1,11,Hero,0.6820035698738965,0.9996345693414862
162,2.5999999999999996,-7.4,24,Hero,0.555289936096718,0.9999270290136337
163,3.3,-6.7,17,Hero,0.6529853081001955,0.9999071990742403
164,-4.999999999999998,-4.999999999999998,50,None,0.5873277321457863,0.9999704003334046
165,-6.3,3.7,13,Villain,0.4540219478882276,0.9968719574121329
166,-4.999999999999998,-4.999999999999998,50,None,0.8184502341970802,0.9998271632194519
167,4.5,-5.5,5,Hero,0.741887891292572,0.9999965190887451
168,4.4,-5.6,6,Hero,0.7734547797008418,0.9999617338180542
169,3.2,-6.8,18,Hero,0.7121266072822942,0.9980870750215318
170,-7.6000000000000005,2.3999999999999995,26,Villain,0.5233551564698036,0.9999760389328003
171,-4.999999999999998,-4.999999999999998,50,None,0.7870264938846231,0.9996081674098969
172,4.0,-6.0,10,Hero,0.4439549550414085,0.9999827027320862
173,2.5999999999999996,-7.4,24,Hero,0.38120924301135045,0.8924817172810435
174,3.9000000000000004,-6.1,11,Hero,0.53658266230063,0.9999751936305653
175,4.2,-5.8,8,Hero,0.6890064924955368,0.9999886602163315
176,2.4999999999999996,-7.5,25,Hero,0.49866092443466187,0.9999818325042724
177,3.5,-6.5,15,Hero,0.5330637401280304,0.9999749104181925
178,2.5999999999999996,-7.4,24,Hero,0.5432857672373453,0.9996918588876724
179,-7.700000000000001,2.2999999999999994,27,Villain,0.41161456759329196,0.9999709129333496
180,-4.999999999999998,-4.999999999999998,50,None,0.7156740793585777,0.9999843466281891
181,4.2,-5.8,8,Hero,0.9282609447836876,0.9998232200741768
182,4.1000000000000005,-5.8999999999999995,9,Hero,0.6368060095442666,0.9999923441145155
183,1.9999999999999991,-8.0,30,Hero,0.600081651036938,0.9998979647954305
184,2.5999999999999996,-7.4,24,Hero,0.7521210412184397,0.9999940792719523
185,3.8000000000000007,-6.199999999999999,12,Hero,0.8461864565809568,0.9999216695626577
186,4.4,-5.6,6,Hero,0.8043536382416884,0.999988317489624
187,-4.999999999999998,-4.999999999999998,50,None,0.4541283470392227,0.999940242767334
188,4.2,-5.8,8,Hero,0.6897130217403173,0.9999716132879257
189,3.8000000000000007,-6.199999999999999,12,Hero,0.5920482662816843,0.9999189327160517
190,4.300000000000001,-5.699999999999999,7,Hero,0.824986166187695,0.9999646970203945
191,4.1000000000000005,-5.8999999999999995,9,Hero,0.807205296225018,0.999676247437795
192,-6.3999999999999995,3.6000000000000005,14,Villain,0.6176678431885583,0.9999421536922455
193,3.7,-6.3,13,Hero,0.6470419626969558,0.9985418548950782
194,-5.6,4.4,6,Villain,0.6783088743686676,0.9999498228232065
195,3.0999999999999996,-6.9,19,Hero,0.5760931662823024,0.9975632523235521
196,3.8000000000000007,-6.199999999999999,12,Hero,0.715647558371226,0.9999129821856817
197,3.0999999999999996,-6.9,19,Hero,0.5852514552442651,0.9999624710333975
198,4.4,-5.6,6,Hero,0.8895750641822815,0.999839315811793
199,3.9000000000000004,-6.1,11,Hero,0.7244693311777982,0.9999769600954923
200,4.1000000000000005,-5.8999999999999995,9,Hero,0.7026479575369093,0.9999735222922431
