episode,hero_reward,villain_reward,steps,winner,hero_avg_prob,villain_avg_prob
1,-4.999999999999998,-4.999999999999998,50,None,0.2522238473594189,0.8194996413588523
2,-5.8,4.2,8,Villain,0.29887894354760647,0.5459866058081388
3,-4.999999999999998,-4.999999999999998,50,None,0.2802284240722656,0.29244478821754455
4,-4.999999999999998,-4.999999999999998,50,None,0.3251118703186512,0.5808899562805891
5,-4.999999999999998,-4.999999999999998,50,None,0.2811600458621979,0.7879410988371819
6,-4.999999999999998,-4.999999999999998,50,None,0.26506966292858125,0.7777770944498479
7,0.6999999999999993,-9.3,43,Hero,0.30063382102999575,0.6401386378809463
8,-4.999999999999998,-4.999999999999998,50,None,0.27122222423553466,0.957095914632082
9,-4.999999999999998,-4.999999999999998,50,None,0.2946774038672447,0.37445072524249556
10,2.099999999999999,-7.9,29,Hero,0.2789554190019081,0.7219200757300032
11,3.8000000000000007,-6.199999999999999,12,Hero,0.43035314977169037,0.5513276650259892
12,1.2999999999999985,-8.700000000000001,37,Hero,0.32923603692167513,0.3702401015404108
13,-6.0,4.0,10,Villain,0.43675473481416704,0.9630536496639251
14,1.3999999999999986,-8.600000000000001,36,Hero,0.3758810552664929,0.5176936270048221
15,4.2,-5.8,8,Hero,0.46437517553567886,0.62641760148108
16,4.1000000000000005,-5.8999999999999995,9,Hero,0.3883699359786179,0.6905417988697687
17,4.0,-6.0,10,Hero,0.488238987326622,0.8644490141421557
18,4.4,-5.6,6,Hero,0.495682234565417,0.9081144233544668
19,3.7,-6.3,13,Hero,0.45784351659508854,0.9396262489832364
20,2.9,-7.1,21,Hero,0.5102226561201471,0.9495884804498582
21,3.7,-6.3,13,Hero,0.529529638015307,0.5663572509701436
22,-7.800000000000001,2.1999999999999993,28,Villain,0.48479567245314165,0.7649564685832176
23,3.0999999999999996,-6.9,19,Hero,0.49354314666829613,0.8479687364673928
24,3.0999999999999996,-6.9,19,Hero,0.49055098310897227,0.7330927290022373
