episode,hero_reward,villain_reward,steps,winner,hero_avg_prob,villain_avg_prob
1,1.799999999999999,-8.200000000000001,32,Hero,0.4125248553464189,0.4417178723961115
2,3.3,-6.7,17,Hero,0.4521080649950925,0.2766599786632201
3,2.1999999999999993,-7.800000000000001,28,Hero,0.4879312016335981,0.33224349548774107
4,2.5999999999999996,-7.4,24,Hero,0.5025340153758103,0.3366130084420244
5,4.0,-6.0,10,Hero,0.45304454639554026,0.34828419983386993
6,1.3999999999999986,-8.600000000000001,36,Hero,0.45594575776097673,0.28227379690441823
7,2.5999999999999996,-7.4,24,Hero,0.3723345109416793,0.2920712238798539
8,-5.6,4.4,6,Villain,0.4480249484380086,0.2991613696018855
9,-6.5,3.5,15,Villain,0.6723202993472417,0.27095239410797756
10,2.1999999999999993,-7.800000000000001,28,Hero,0.5500369311443397,0.29745311689163956
11,-7.5,2.4999999999999996,25,Villain,0.6503741061687469,0.38076940208673477
12,3.5,-6.5,15,Hero,0.48387690583864845,0.4168282151222229
13,4.300000000000001,-5.699999999999999,7,Hero,0.5703153610229492,0.31701937104974476
14,4.4,-5.6,6,Hero,0.7732461330791315,0.5163351539522409
15,-8.200000000000001,1.799999999999999,32,Villain,0.6992889247994754,0.48797470261342824
16,4.0,-6.0,10,Hero,0.5505949229001998,0.2873029878363013
17,2.1999999999999993,-7.800000000000001,28,Hero,0.521597719368791,0.3443656407429704
18,4.2,-5.8,8,Hero,0.5140902996063232,0.21391193382441998
19,4.6000000000000005,-5.3999999999999995,4,Hero,0.652332678437233,0.3104172982275486
20,3.4000000000000004,-6.6,16,Hero,0.542184229940176,0.3348371300380677
21,4.2,-5.8,8,Hero,0.7645784318447113,0.3508972218260169
22,4.2,-5.8,8,Hero,0.927379921078682,0.5067840237170458
23,-4.999999999999998,-4.999999999999998,50,None,0.7961785542964935,0.3242026001214981
24,0.3000000000000007,-9.7,47,Hero,0.9167106824114601,0.4248643615382149
25,-4.999999999999998,-4.999999999999998,50,None,0.8771815174818038,0.3404576297476888
26,3.4000000000000004,-6.6,16,Hero,0.9284362380858511,0.4324828707613051
27,-4.999999999999998,-4.999999999999998,50,None,0.820683918222785,0.38174471765756607
28,4.1000000000000005,-5.8999999999999995,9,Hero,0.8748115003108978,0.578913743297259
29,-9.6,0.40000000000000036,46,Villain,0.7970743959202714,0.4183105721907771
30,0.8999999999999986,-9.100000000000001,41,Hero,0.922968513536744,0.5459461390245252
31,1.0999999999999983,-8.900000000000002,39,Hero,0.8942436764064507,0.5808886921940706
32,-4.999999999999998,-4.999999999999998,50,None,0.8372164127230645,0.47362866953015326
33,4.0,-6.0,10,Hero,0.7626063331961632,0.7733934625983239
34,4.800000000000001,-5.199999999999999,2,Hero,0.5695817172527313,0.8360317945480347
35,1.799999999999999,-8.200000000000001,32,Hero,0.8492790083400905,0.6180631085298955
36,-6.9,3.0999999999999996,19,Villain,0.8020308947092608,0.5696974731981754
37,1.0999999999999983,-8.900000000000002,39,Hero,0.7855299457143514,0.48272890189232737
38,2.1999999999999993,-7.800000000000001,28,Hero,0.8222402086747544,0.6658557057380676
39,3.0999999999999996,-6.9,19,Hero,0.6505370759650281,0.6226832811769686
40,4.9,-5.1,1,Hero,0.539910614490509,0.9548448324203491
41,2.4999999999999996,-7.5,25,Hero,0.6785902649164199,0.6518799769878387
42,3.5,-6.5,15,Hero,0.6182877123355865,0.6567617962757747
43,3.5,-6.5,15,Hero,0.5350120117266973,0.513831069568793
44,3.3,-6.7,17,Hero,0.48936176168567996,0.6363383689347435
45,-5.699999999999999,4.300000000000001,7,Villain,0.5700536434139524,0.8270701659577233
46,4.7,-5.3,3,Hero,0.6549102117617925,0.9913134972254435
47,4.4,-5.6,6,Hero,0.9155577421188354,0.7910587557901939
48,-6.199999999999999,3.8000000000000007,12,Villain,0.6463314890861511,0.8162711511055628
49,4.2,-5.8,8,Hero,0.5788050517439842,0.9470591321587563
50,4.4,-5.6,6,Hero,0.7860589946309725,0.8015426521499952
51,2.4999999999999996,-7.5,25,Hero,0.5314340054988861,0.741944876909256
52,4.6000000000000005,-5.3999999999999995,4,Hero,0.8310193121433258,0.9009849429130554
53,0.20000000000000107,-9.799999999999999,48,Hero,0.6097297394492974,0.9168708715587854
54,4.300000000000001,-5.699999999999999,7,Hero,0.625939701284681,0.8163003155163356
55,0.7999999999999989,-9.200000000000001,42,Hero,0.9126583112492448,0.9357624489015767
56,-7.0,3.0,20,Villain,0.6159581795334816,0.9675250023603439
57,-7.800000000000001,2.1999999999999993,28,Villain,0.7322874670582158,0.9190486491258655
58,4.2,-5.8,8,Hero,0.42969487328082323,0.9654193446040154
59,2.6999999999999997,-7.300000000000001,23,Hero,0.5804216311029766,0.9014314309410427
60,4.4,-5.6,6,Hero,0.8123061296840509,0.9930477539698283
61,3.5,-6.5,15,Hero,0.5406519214312235,0.8370994064336021
62,4.5,-5.5,5,Hero,0.576921072602272,0.9841619729995728
63,4.2,-5.8,8,Hero,0.530096210539341,0.9890163391828537
64,2.1999999999999993,-7.800000000000001,28,Hero,0.7120864665401834,0.9839065160070147
65,3.3,-6.7,17,Hero,0.5561592368518605,0.8030475001124775
66,0.9999999999999982,-9.000000000000002,40,Hero,0.6566288053989411,0.9954880967736244
67,3.8000000000000007,-6.199999999999999,12,Hero,0.6892390747865041,0.9579824656248093
68,4.2,-5.8,8,Hero,0.4585814159363508,0.9939197823405266
69,4.2,-5.8,8,Hero,0.6794989891350269,0.9965357780456543
70,3.6000000000000005,-6.3999999999999995,14,Hero,0.616974233516625,0.9840782923357827
71,3.8000000000000007,-6.199999999999999,12,Hero,0.5596393508215746,0.9986137300729752
72,4.0,-6.0,10,Hero,0.7749843195080757,0.9968206524848938
73,-5.3999999999999995,4.6000000000000005,4,Villain,0.8687675893306732,0.9978001713752747
74,4.300000000000001,-5.699999999999999,7,Hero,0.46496831093515667,0.9987466335296631
75,3.7,-6.3,13,Hero,0.5584260649405993,0.9962685979329623
76,-6.3,3.7,13,Villain,0.6517158064704675,0.9712706529177152
77,4.0,-6.0,10,Hero,0.5517590537667274,0.9991224706172943
78,-6.1,3.9000000000000004,11,Villain,0.5063571496443315,0.9994062293659557
79,-6.1,3.9000000000000004,11,Villain,0.5910545099865306,0.997109136798165
80,1.5999999999999988,-8.400000000000002,34,Hero,0.728247451431611,0.9958343786351821
81,4.0,-6.0,10,Hero,0.6494007110595703,0.9971459984779358
82,2.5999999999999996,-7.4,24,Hero,0.6333647811164459,0.9949752067526182
83,4.6000000000000005,-5.3999999999999995,4,Hero,0.7210496189072728,0.9995491355657578
84,-5.8,4.2,8,Villain,0.6236035525798798,0.9994444996118546
85,-6.0,4.0,10,Villain,0.761468967795372,0.9944618940353394
86,3.5,-6.5,15,Hero,0.5391831914583842,0.9997876524925232
87,4.0,-6.0,10,Hero,0.6025272510945797,0.99744992852211
88,4.1000000000000005,-5.8999999999999995,9,Hero,0.7377134122782283,0.9986254043049283
89,-7.4,2.5999999999999996,24,Villain,0.6289519816637039,0.9986491004625956
90,3.5,-6.5,15,Hero,0.5648800710837046,0.9962244669596354
91,4.4,-5.6,6,Hero,0.8238805131986737,0.9997932116190592
92,-5.8999999999999995,4.1000000000000005,9,Villain,0.7028117958042357,0.9954965114593506
93,3.5,-6.5,15,Hero,0.5562175214290619,0.9981049458185832
94,4.300000000000001,-5.699999999999999,7,Hero,0.9795945797647748,0.9997006484440395
95,2.9,-7.1,21,Hero,0.6038850460733686,0.9972951270285106
96,3.7,-6.3,13,Hero,0.5251151827665476,0.9988181224236121
97,4.300000000000001,-5.699999999999999,7,Hero,0.6897642899836812,0.9996091978890556
98,-5.1,4.9,1,Villain,0.4690651595592499,0.9942280054092407
99,-7.2,2.8,22,Villain,0.765836470506408,0.9998622672124342
