episode,hero_reward,villain_reward,steps,winner,hero_avg_prob,villain_avg_prob
1,-4.999999999999998,-4.999999999999998,50,None,0.3826600013673305,0.33619606256484985
2,-4.999999999999998,-4.999999999999998,50,None,0.2880981451272964,0.371886365711689
3,-4.999999999999998,-4.999999999999998,50,None,0.27083264872431756,0.2847659093141556
4,-4.999999999999998,-4.999999999999998,50,None,0.3867170150950551,0.29301277831196787
5,-4.999999999999998,-4.999999999999998,50,None,0.3424090000987053,0.27886401422321794
6,-9.200000000000001,0.7999999999999989,42,Villain,0.30879167183524087,0.28004455140658785
7,-7.4,2.5999999999999996,24,Villain,0.3966889313111703,0.33593491682161886
8,-9.200000000000001,0.7999999999999989,42,Villain,0.3256293757862988,0.34114379506735576
9,-4.999999999999998,-4.999999999999998,50,None,0.33336997993290424,0.3272877000272274
10,-4.999999999999998,-4.999999999999998,50,None,0.3689463317021728,0.3292494806647301
11,-4.999999999999998,-4.999999999999998,50,None,0.3692200572788715,0.37173777535557745
12,4.6000000000000005,-5.3999999999999995,4,Hero,0.6214957237243652,0.3731478932313621
13,-4.999999999999998,-4.999999999999998,50,None,0.36303359374403954,0.3345990264415741
14,-4.999999999999998,-4.999999999999998,50,None,0.46061802975833416,0.46444409251213076
15,-4.999999999999998,-4.999999999999998,50,None,0.37560322612524033,0.3553773903846741
16,-4.999999999999998,-4.999999999999998,50,None,0.43723797671496867,0.4056008480489254
17,-4.999999999999998,-4.999999999999998,50,None,0.4336949845403433,0.4298097407817841
18,-4.999999999999998,-4.999999999999998,50,None,0.3396865546703339,0.3083874374628067
19,-5.3,4.7,3,Villain,0.7936797539393107,0.6393413543701172
20,-5.1,4.9,1,Villain,0.88169264793396,0.8655891418457031
21,-4.999999999999998,-4.999999999999998,50,None,0.2945589680969715,0.3099308453500271
22,-4.999999999999998,-4.999999999999998,50,None,0.4093678976595402,0.3994619534909725
23,-7.5,2.4999999999999996,25,Villain,0.47168518364429474,0.4857900516688824
24,-4.999999999999998,-4.999999999999998,50,None,0.5813885930925607,0.7548861992359162
25,-4.999999999999998,-4.999999999999998,50,None,0.379653150588274,0.6537031814455986
26,-4.999999999999998,-4.999999999999998,50,None,0.5405872071161866,0.7719986414164305
27,-4.999999999999998,-4.999999999999998,50,None,0.2981798518449068,0.52686514377594
28,-4.999999999999998,-4.999999999999998,50,None,0.5789274919778109,0.822078850865364
