episode,hero_reward,villain_reward,steps,winner,hero_avg_prob,villain_avg_prob
1,-8.100000000000001,1.899999999999999,31,Villain,0.32705473274953906,0.311022361199702
2,3.8000000000000007,-6.199999999999999,12,Hero,0.32536550362904865,0.32961765800913173
3,-5.6,4.4,6,Villain,0.3611883632838726,0.4334567536910375
4,3.8000000000000007,-6.199999999999999,12,Hero,0.514499610910813,0.28335676218072575
5,-4.999999999999998,-4.999999999999998,50,None,0.46752492360770703,0.42247791960835457
6,4.6000000000000005,-5.3999999999999995,4,Hero,0.7233898788690567,0.5223312806338072
7,2.2999999999999994,-7.700000000000001,27,Hero,0.7015313375051375,0.4204766788968333
8,-4.999999999999998,-4.999999999999998,50,None,0.6981409774720668,0.398361776471138
9,-4.999999999999998,-4.999999999999998,50,None,0.6274351017177104,0.36379121102392675
10,-4.999999999999998,-4.999999999999998,50,None,0.8491077180206775,0.42926643662154673
11,0.10000000000000142,-9.899999999999999,49,Hero,0.7618801454652329,0.3994207338487007
12,-4.999999999999998,-4.999999999999998,50,None,0.8291029907763005,0.45839377481490373
13,-4.999999999999998,-4.999999999999998,50,None,0.4410278658568859,0.3187048801779747
14,-4.999999999999998,-4.999999999999998,50,None,0.5157581437379122,0.3843601632863283
15,-4.999999999999998,-4.999999999999998,50,None,0.7527981167286635,0.4420439611375332
16,-4.999999999999998,-4.999999999999998,50,None,0.7061988293938338,0.4462916925549507
17,4.9,-5.1,1,Hero,0.9495991468429565,0.7927160859107971
18,-4.999999999999998,-4.999999999999998,50,None,0.6052651045098901,0.38595915157347915
19,-4.999999999999998,-4.999999999999998,50,None,0.9457777860201895,0.5527272837981582
20,-4.999999999999998,-4.999999999999998,50,None,0.9316832038760186,0.6293330319225788
21,0.7999999999999989,-9.200000000000001,42,Hero,0.8861271044505494,0.601676168762857
22,3.4000000000000004,-6.6,16,Hero,0.9158744482556358,0.6792580862529576
23,-4.999999999999998,-4.999999999999998,50,None,0.8552793054794893,0.6323523572459817
24,-7.300000000000001,2.6999999999999997,23,Villain,0.5128192995553431,0.6393967044094334
25,-4.999999999999998,-4.999999999999998,50,None,0.8238541140500456,0.7119061467424035
