episode,hero_reward,villain_reward,steps,winner,hero_avg_prob,villain_avg_prob
1,-4.999999999999998,-4.999999999999998,50,None,0.297917393296957,0.35943117648363115
2,-4.999999999999998,-4.999999999999998,50,None,0.30235419325530527,0.3506875481083989
3,-6.1,3.9000000000000004,11,Villain,0.32584846155209973,0.3747547133402391
4,-7.5,2.4999999999999996,25,Villain,0.3458181186020374,0.3625417014956474
5,-4.999999999999998,-4.999999999999998,50,None,0.45733692415058613,0.424576720148325
6,-4.999999999999998,-4.999999999999998,50,None,0.4433390825986862,0.535306053161621
7,-4.999999999999998,-4.999999999999998,50,None,0.423010669387877,0.475475162230432
8,-4.999999999999998,-4.999999999999998,50,None,0.3640154215693474,0.48273380406200883
9,-4.999999999999998,-4.999999999999998,50,None,0.3842921105399728,0.5164103425294161
10,-4.999999999999998,-4.999999999999998,50,None,0.4117355238087475,0.4912914634123445
11,-4.999999999999998,-4.999999999999998,50,None,0.39280396535992623,0.5027806174755096
12,-4.999999999999998,-4.999999999999998,50,None,0.5576785124652087,0.5336374061368406
13,-4.999999999999998,-4.999999999999998,50,None,0.5639975260943174,0.577218225710094
14,-4.999999999999998,-4.999999999999998,50,None,0.5045417504012585,0.543930104970932
15,-4.999999999999998,-4.999999999999998,50,None,0.6881157117709518,0.5841916812956334
16,-7.300000000000001,2.6999999999999997,23,Villain,0.2898033688897672,0.5845112564123195
17,-4.999999999999998,-4.999999999999998,50,None,0.6753923912905156,0.7159785590786487
18,-7.2,2.8,22,Villain,0.660949117588726,0.7333525903522968
19,-4.999999999999998,-4.999999999999998,50,None,0.6960502031072974,0.7607616242719815
20,-6.0,4.0,10,Villain,0.40526928976178167,0.6853332236409188
21,-4.999999999999998,-4.999999999999998,50,None,0.7544263961771503,0.796838687621057
22,-4.999999999999998,-4.999999999999998,50,None,0.7130849552154541,0.8015325510501862
23,-4.999999999999998,-4.999999999999998,50,None,0.697784229516983,0.8822614376246929
24,-4.999999999999998,-4.999999999999998,50,None,0.5610229299217463,0.702649110853672
25,-6.0,4.0,10,Villain,0.6633134081959724,0.9651882231235505
26,-4.999999999999998,-4.999999999999998,50,None,0.6258373381197453,0.8342290410771966
27,-4.999999999999998,-4.999999999999998,50,None,0.494595553278923,0.7079673946183175
28,-4.999999999999998,-4.999999999999998,50,None,0.4179572233185172,0.5717974752187729
29,-4.999999999999998,-4.999999999999998,50,None,0.5844956034049392,0.8520967111666686
30,-8.900000000000002,1.0999999999999983,39,Villain,0.6618616771287261,0.9363518052063554
31,-4.999999999999998,-4.999999999999998,50,None,0.7472758571058512,0.991944454908371
32,-4.999999999999998,-4.999999999999998,50,None,0.5929940966889262,0.9392512292414904
