episode,hero_reward,villain_reward,steps,winner,hero_avg_prob,villain_avg_prob
1,-4.999999999999998,-4.999999999999998,50,None,0.5322317175567151,0.3925865449011326
2,-4.999999999999998,-4.999999999999998,50,None,0.33230032458901404,0.33091398105025294
3,-4.999999999999998,-4.999999999999998,50,None,0.4262456323206425,0.3081164452433586
4,-4.999999999999998,-4.999999999999998,50,None,0.32060911290347577,0.34249528918415306
5,-4.999999999999998,-4.999999999999998,50,None,0.35751829251646994,0.31808741509914396
6,-4.999999999999998,-4.999999999999998,50,None,0.309172648191452,0.36350600289180873
7,-5.699999999999999,4.300000000000001,7,Villain,0.4874452884708132,0.40193833836487364
8,-4.999999999999998,-4.999999999999998,50,None,0.3351594150811434,0.4197689421474934
9,-4.999999999999998,-4.999999999999998,50,None,0.45923110015690327,0.3450297623127699
10,-4.999999999999998,-4.999999999999998,50,None,0.44622332223691047,0.39178838521242143
11,-8.500000000000002,1.4999999999999987,35,Villain,0.49111661251102173,0.46813922290291105
12,-4.999999999999998,-4.999999999999998,50,None,0.46984009727835657,0.3488728262297809
13,-5.1,4.9,1,Villain,0.40874049067497253,0.4822927713394165
14,-6.9,3.0999999999999996,19,Villain,0.37839114038567795,0.5703414709944474
15,-4.999999999999998,-4.999999999999998,50,None,0.44101533822715283,0.5803076405823231
16,-4.999999999999998,-4.999999999999998,50,None,0.45255177043378353,0.5415559021383524
17,-4.999999999999998,-4.999999999999998,50,None,0.4061655846890062,0.6284525763243437
18,-4.999999999999998,-4.999999999999998,50,None,0.3488407078757882,0.7715392122231424
19,-4.999999999999998,-4.999999999999998,50,None,0.4243175421655178,0.5943390912562608
20,-4.999999999999998,-4.999999999999998,50,None,0.35568387746810914,0.6468083201348782
21,-4.999999999999998,-4.999999999999998,50,None,0.3518455286324024,0.7495138233155012
22,-4.999999999999998,-4.999999999999998,50,None,0.4313517878949642,0.5459694002196193
23,-4.999999999999998,-4.999999999999998,50,None,0.39773059338331224,0.6083803382515908
24,-4.999999999999998,-4.999999999999998,50,None,0.3846130564063788,0.584681863039732
25,-4.999999999999998,-4.999999999999998,50,None,0.33306933999061583,0.5892760360985995
26,-4.999999999999998,-4.999999999999998,50,None,0.49427348617464306,0.5871965757012367
27,-4.999999999999998,-4.999999999999998,50,None,0.5967343219742179,0.5666967195272445
28,-4.999999999999998,-4.999999999999998,50,None,0.6557584885321558,0.5278182880952954
29,-4.999999999999998,-4.999999999999998,50,None,0.567889797333628,0.5486716565163806
30,-4.999999999999998,-4.999999999999998,50,None,0.8200946414470672,0.5917227321863174
31,-4.999999999999998,-4.999999999999998,50,None,0.7512126396596431,0.4645072769001126
32,-4.999999999999998,-4.999999999999998,50,None,0.7474976097792387,0.5303114288300276
33,-4.999999999999998,-4.999999999999998,50,None,0.8588361036032438,0.5201197350025177
34,-4.999999999999998,-4.999999999999998,50,None,0.8688266982138156,0.5085628162138164
35,-4.999999999999998,-4.999999999999998,50,None,0.7659793219715357,0.5591630208492279
36,-4.999999999999998,-4.999999999999998,50,None,0.8994411362521351,0.5013398462533951
37,-4.999999999999998,-4.999999999999998,50,None,0.8869682124722749,0.5258760243654251
38,-4.999999999999998,-4.999999999999998,50,None,0.7203569772467017,0.6120723210275173
39,-4.999999999999998,-4.999999999999998,50,None,0.7179237184301018,0.6068647087365389
40,-4.999999999999998,-4.999999999999998,50,None,0.8113801161013544,0.6218219321593642
41,-4.999999999999998,-4.999999999999998,50,None,0.7894737269729376,0.6675421190261841
42,-4.999999999999998,-4.999999999999998,50,None,0.7345613176189363,0.6135464492440224
43,-4.999999999999998,-4.999999999999998,50,None,0.8784495933353901,0.7310395980015164
44,-4.999999999999998,-4.999999999999998,50,None,0.9119581731408835,0.7985234144330025
45,-4.999999999999998,-4.999999999999998,50,None,0.8082228844240308,0.7730308025330305
46,-4.999999999999998,-4.999999999999998,50,None,0.7729926369339227,0.681296163648367
47,-4.999999999999998,-4.999999999999998,50,None,0.6124474749341607,0.7259852390550077
48,-4.999999999999998,-4.999999999999998,50,None,0.6475266827642918,0.6767990440130234
49,-4.999999999999998,-4.999999999999998,50,None,0.5771483904123307,0.6320061729662121
50,-4.999999999999998,-4.999999999999998,50,None,0.6135946962982416,0.7129132425785065
51,-5.1,4.9,1,Villain,0.6753422021865845,0.6888419389724731
52,-4.999999999999998,-4.999999999999998,50,None,0.6030298325419426,0.8275181457400322
53,-4.999999999999998,-4.999999999999998,50,None,0.36480982176959514,0.7226063091959805
54,-4.999999999999998,-4.999999999999998,50,None,0.4909348738193512,0.8741340245306491
55,-4.999999999999998,-4.999999999999998,50,None,0.4600279888510704,0.8793907018750906
56,-4.999999999999998,-4.999999999999998,50,None,0.5171216495335103,0.9115631052106619
57,-4.999999999999998,-4.999999999999998,50,None,0.54041210770607,0.8985371375828981
58,-4.999999999999998,-4.999999999999998,50,None,0.4586908185109496,0.8760790104046464
59,-4.999999999999998,-4.999999999999998,50,None,0.5763003266975284,0.9541341387038119
60,-4.999999999999998,-4.999999999999998,50,None,0.49948500003665686,0.9315707388520241
61,-4.999999999999998,-4.999999999999998,50,None,0.5258432605117559,0.7254176092147827
62,-4.999999999999998,-4.999999999999998,50,None,0.5669567975774408,0.7718057168275118
63,-4.999999999999998,-4.999999999999998,50,None,0.5442004232108593,0.9204070478677749
64,-4.999999999999998,-4.999999999999998,50,None,0.48092672411352394,0.920112543925643
65,-4.999999999999998,-4.999999999999998,50,None,0.6212991143763066,0.956489174105227
66,-4.999999999999998,-4.999999999999998,50,None,0.547283665407449,0.9673224437236786
67,-4.999999999999998,-4.999999999999998,50,None,0.6578907409310341,0.9340728161297739
68,-4.999999999999998,-4.999999999999998,50,None,0.4120763674378395,0.9230948433279991
69,-4.999999999999998,-4.999999999999998,50,None,0.3775534577667713,0.8195024264510721
70,-4.999999999999998,-4.999999999999998,50,None,0.5157965843752027,0.94735022559762
71,-4.999999999999998,-4.999999999999998,50,None,0.38909565899521115,0.7987499153986574
72,-4.999999999999998,-4.999999999999998,50,None,0.45015541844069956,0.8571587035991252
73,-4.999999999999998,-4.999999999999998,50,None,0.6467238808050751,0.963441932015121
74,-4.999999999999998,-4.999999999999998,50,None,0.5718353378772736,0.9280141213163734
75,-4.999999999999998,-4.999999999999998,50,None,0.5277566814422607,0.8228341198712588
76,-4.999999999999998,-4.999999999999998,50,None,0.49076279761269687,0.8727045358810573
77,-4.999999999999998,-4.999999999999998,50,None,0.5437396132946014,0.9200628606975079
78,-4.999999999999998,-4.999999999999998,50,None,0.6670543280988932,0.9233226722944528
79,-4.999999999999998,-4.999999999999998,50,None,0.6843232126533985,0.9590661819465458
80,-4.999999999999998,-4.999999999999998,50,None,0.6089728197455406,0.9599891185760498
81,-4.999999999999998,-4.999999999999998,50,None,0.6484164050593972,0.9531351645290852
82,-4.999999999999998,-4.999999999999998,50,None,0.6643811020627618,0.9629955181479454
